step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,log_amount,hour,is_night,is_weekend,sender_freq,receiver_freq,orig_is_merchant,dest_is_merchant,orig_balance_change,dest_balance_change,sender_error,receiver_error,total_balance_error,amount_to_oldbalance_orig_ratio,amount_to_oldbalance_dest_ratio,Suspicious_ZeroOrig_AmountPos,Suspicious_DestNoIncrease,HighAmount_AND_NewOrigin,ZeroOrig_and_HighAmount,IsNight_AND_HighAmount,Both_NewAccounts,Empties_Origin_Account,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,amount_x_error
1,8491.9,0.0,0.0,0.0,0.0,0,9.046985799308242,1,1,0,1,1,0,1,0.0,0.0,8491.9,8491.9,16983.8,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,144224731.22
1,6666.78,11876.0,5209.22,24777.0,189534.74,0,8.805042249925071,1,1,0,1,12,0,0,-6666.78,164757.74,0.0,158090.96,158090.96,0.5613657797238127,0.2690713161399685,0,0,0,0,0,0,0,False,False,True,False,False,1053957650.3087999
1,6536.86,17319.0,10782.14,0.0,0.0,0,8.785365173778658,1,1,0,1,1,0,1,-6536.860000000001,0.0,0.0,6536.86,6536.86,0.3774386511923321,0.0,0,1,0,0,0,1,0,False,False,False,True,False,42730538.6596
1,40684.97,10782.14,0.0,49530.0,66575.5,0,10.613638594557253,1,1,0,1,6,0,0,-10782.14,17045.5,29902.83,23639.47,53542.3,3.773366882641109,0.8214207550979205,0,0,0,0,0,0,1,False,True,False,False,False,2178366869.231
1,1553.21,31516.0,29962.79,0.0,0.0,0,7.348722656932798,1,1,0,1,1,0,1,-1553.2099999999991,0.0,0.0,1553.21,1553.21,0.04928322122096713,0.0,0,1,0,0,0,1,0,False,False,False,True,False,2412461.3041000003
1,7344.92,0.0,0.0,185432.0,0.0,0,8.901900336039889,1,1,0,1,2,0,0,0.0,-185432.0,7344.92,192776.92,200121.84000000003,0.0,0.03960977609042668,1,1,0,0,0,1,1,False,False,True,False,False,1469878905.0528002
1,106267.21,0.0,0.0,241106.05,49864.36,0,11.573721460336671,1,1,0,1,8,0,0,0.0,-191241.69,106267.21,297508.9,403776.11000000004,0.0,0.4407488323084386,1,1,0,0,0,0,1,False,True,False,False,False,42908160674.3531
1,5491.5,36605.0,31113.5,0.0,0.0,0,8.611138804258765,1,1,0,1,1,0,1,-5491.5,0.0,0.0,5491.5,5491.5,0.1500204890042344,0.0,0,1,0,0,0,1,0,False,False,False,True,False,30156572.25
1,3666.42,48117.0,44450.58,0.0,0.0,0,8.207243696554958,1,1,0,1,1,0,1,-3666.4199999999983,0.0,0.0,3666.42,3666.42,0.07619801733275142,0.0,0,1,0,0,0,1,0,False,False,False,True,False,13442635.6164
1,5507.18,36030.0,30522.82,0.0,0.0,0,8.613989539053136,1,1,0,1,1,0,1,-5507.18,0.0,0.0,5507.18,5507.18,0.15284984734943105,0.0,0,1,0,0,0,1,0,False,False,False,True,False,30329031.552400004
1,4565.14,30265.0,25699.86,829892.09,1567434.81,0,8.426423488030114,1,1,0,1,19,0,0,-4565.139999999999,737542.7200000001,0.0,732977.5800000001,732977.5800000001,0.15083892284817446,0.0055008838558757685,0,0,0,0,0,0,0,False,False,True,False,False,3346145269.5612006
1,11348.71,734899.0,723550.29,0.0,0.0,0,9.336947471922333,1,1,0,1,1,0,1,-11348.709999999963,0.0,0.0,11348.71,11348.71,0.015442543805339236,0.0,0,1,0,0,0,1,0,False,False,False,True,False,128793218.66409998
1,123179.97,7215.0,0.0,12904.68,43691.09,0,11.721409853865007,1,1,0,1,11,0,0,-7215.0,30786.409999999996,115964.97,92393.56,208358.53,17.072760914760917,9.545371911585564,0,0,0,0,0,0,1,False,False,False,False,True,25665597474.6441
1,7073.6,0.0,0.0,0.0,0.0,0,8.864266183810683,1,1,0,1,1,0,1,0.0,0.0,7073.6,7073.6,14147.2,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,100071633.92000002
1,2803.83,0.0,0.0,0.0,0.0,0,7.939098210059569,1,1,0,1,1,0,1,0.0,0.0,2803.83,2803.83,5607.66,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,15722925.3378
1,106.81,0.0,0.0,0.0,0.0,0,4.680370418551027,1,1,0,1,1,0,1,0.0,0.0,106.81,106.81,213.62,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,22816.752200000003
1,6297.71,762.0,0.0,0.0,0.0,0,8.74810012950828,1,1,0,1,1,0,1,-762.0,0.0,5535.71,6297.71,11833.42,8.26471128608924,0.0,0,1,0,0,0,1,1,False,False,False,True,False,74523447.4682
1,2610.01,58697.54,56087.54,0.0,0.0,0,7.867492398642005,1,1,0,1,1,0,1,-2610.0,0.0,0.010000000002037268,2610.01,2610.0200000000023,0.04446540689780185,0.0,0,1,0,0,0,1,0,False,False,False,True,False,6812178.300200006
1,5320.1,56087.54,50767.43,0.0,0.0,0,8.57943532787965,1,1,0,1,1,0,1,-5320.110000000001,0.0,0.010000000002037268,5320.1,5320.110000000002,0.09485350935341433,0.0,0,1,0,0,0,1,0,False,False,False,True,False,28303517.211000014
1,1460.63,1132.0,0.0,0.0,0.0,0,7.287307530304712,1,1,0,1,1,0,1,-1132.0,0.0,328.6300000000001,1460.63,1789.2600000000002,1.2903091872791521,0.0,0,1,0,0,0,1,1,False,False,False,True,False,2613446.8338000006
1,522264.81,24.0,0.0,11361.0,2025098.66,0,13.165931951818425,1,1,0,1,33,0,0,-24.0,2013737.66,522240.81,1491472.8499999999,2013713.66,21761.03375,45.96996831264853,0,0,0,0,0,0,1,False,False,False,False,True,1051691782034.3046
1,3584.21,135496.0,131911.79,100614.05,24044.18,0,8.18457232872399,1,1,0,1,7,0,0,-3584.209999999992,-76569.87,0.0,80154.08000000002,80154.08000000002,0.026452515203400837,0.03562335478991254,0,1,0,0,0,0,0,False,False,True,False,False,287289055.07680005
1,3704.97,24553.0,20848.03,0.0,0.0,0,8.217700311831429,1,1,0,1,1,0,1,-3704.970000000001,0.0,0.0,3704.97,3704.97,0.15089683541726062,0.0,0,1,0,0,0,1,0,False,False,False,True,False,13726802.700899998
1,2773.61,14332.0,11558.39,0.0,0.0,0,7.928265475763247,1,1,0,1,1,0,1,-2773.6100000000006,0.0,0.0,2773.61,2773.61,0.19352567680714486,0.0,0,1,0,0,0,1,0,False,False,False,True,False,7692912.432100001
1,3896.42,11558.39,7661.97,0.0,0.0,0,8.268070074743079,1,1,0,1,1,0,1,-3896.419999999999,0.0,0.0,3896.42,3896.42,0.33710750372673015,0.0,0,1,0,0,0,1,0,False,False,False,True,False,15182088.8164
1,18781.84,7661.97,0.0,0.0,0.0,0,9.840698966036086,1,1,0,1,1,0,1,-7661.97,0.0,11119.869999999999,18781.84,29901.71,2.4513069093196656,0.0,0,1,0,0,0,1,1,False,False,False,True,False,561609132.9464
1,6660.33,17710.0,11049.67,0.0,0.0,0,8.804074443296804,1,1,0,1,1,0,1,-6660.33,0.0,0.0,6660.33,6660.33,0.3760773574251835,0.0,0,1,0,0,0,1,0,False,False,False,True,False,44359995.7089
1,26923.42,11049.67,0.0,199404.91,95508.95,0,10.200788960474094,1,1,0,1,12,0,0,-11049.67,-103895.96,15873.749999999998,130819.38000000002,146693.13,2.4365813639683354,0.1350188418128721,0,1,0,0,0,0,1,False,False,False,False,True,3949480750.1046
1,53783.57,0.0,0.0,75514.0,420946.86,0,10.89274190204006,1,1,0,1,44,0,0,0.0,345432.86,53783.57,291649.29,345432.86,0.0,0.7122330958497762,1,0,0,0,0,0,1,False,False,False,False,True,18578612406.1102
1,80333.28,0.0,0.0,321592.98,277515.05,0,11.293951707967613,1,1,0,1,15,0,0,0.0,-44077.92999999999,80333.28,124411.21000000002,204744.49000000002,0.0,0.2497979899934383,1,1,0,0,0,0,1,False,False,False,False,True,16447796443.627201
1,211075.91,0.0,0.0,930082.81,1254956.07,0,12.25997784841302,1,1,0,1,39,0,0,0.0,324873.26,211075.91,113797.3500000001,324873.2600000001,0.0,0.22694313638588803,1,0,0,0,0,0,1,False,False,False,False,True,68572918989.166626
1,100677.86,0.0,0.0,701567.56,55974.56,0,11.51969112618157,1,1,0,1,18,0,0,0.0,-645593.0,100677.86,746270.8600000001,846948.7200000001,0.0,0.1435041551807213,1,1,0,0,0,0,1,False,False,False,False,True,85268984659.3392
1,473499.51,0.0,0.0,883248.39,3461666.05,0,13.067908268693223,1,1,0,1,39,0,0,0.0,2578417.6599999997,473499.51,2104918.15,2578417.66,0.0,0.5360887326383917,1,0,0,0,0,0,1,False,False,False,False,True,1220879498585.3467
1,1538200.39,0.0,0.0,6977445.38,19200000.0,0,14.246124363258303,1,1,0,1,52,0,0,0.0,12222554.620000001,1538200.39,10684354.23,12222554.620000001,0.0,0.220453232698756,1,0,1,1,1,0,1,False,False,False,False,True,18800738283280.3
1,2421578.09,0.0,0.0,8515645.77,19200000.0,0,14.699930401865448,1,1,0,1,52,0,0,0.0,10684354.23,2421578.09,8262776.140000001,10684354.23,0.0,0.284368109642494,1,0,1,1,1,0,1,False,False,False,False,True,25872998109166.82
1,1349670.68,0.0,0.0,1538085.96,5515763.34,0,14.115371920836697,1,1,0,1,37,0,0,0.0,3977677.38,1349670.68,2628006.7,3977677.38,0.0,0.877500162604696,1,0,1,1,1,0,1,False,False,False,False,True,5368554534285.218
1,314403.14,0.0,0.0,888232.25,4619798.56,0,12.658434507389423,1,1,0,1,40,0,0,0.0,3731566.3099999996,314403.14,3417163.1699999995,3731566.3099999996,0.0,0.35396501309201506,1,0,0,0,0,0,1,False,False,False,False,True,1173216164982.2134
1,1457213.54,0.0,0.0,10900000.0,19200000.0,0,14.192037322106842,1,1,0,1,52,0,0,0.0,8300000.0,1457213.54,6842786.460000001,8300000.000000001,0.0,0.13368931559633027,1,0,1,1,1,0,1,False,False,False,False,True,12094872382000.002
1,180368.84,0.0,0.0,1437353.34,16518.36,0,12.102764688598375,1,1,0,1,12,0,0,0.0,-1420834.98,180368.84,1601203.82,1781572.6600000001,0.0,0.12548677835889677,1,1,0,0,0,0,1,False,False,False,False,True,321340194059.9144
1,445038.71,0.0,0.0,802245.42,55974.56,0,13.005918793122143,1,1,0,1,18,0,0,0.0,-746270.8600000001,445038.71,1191309.57,1636348.28,0.0,0.5547413533379848,1,1,0,0,0,0,1,False,False,False,False,True,728238327641.9188
1,1123206.66,0.0,0.0,1773963.18,3940085.21,0,13.931699132031,1,1,0,1,43,0,0,0.0,2166122.0300000003,1123206.66,1042915.3700000001,2166122.0300000003,0.0,0.6331623297840939,1,0,1,1,1,0,1,False,False,False,False,True,2433002690468.7197
1,996.0,46132.0,45136.0,88106.55,1015132.48,0,6.904750769961838,1,1,0,1,33,0,0,-996.0,927025.9299999999,0.0,926029.9299999999,926029.9299999999,0.021590219370502036,0.011304494387761183,0,0,0,0,0,0,0,False,False,True,False,False,922325810.28
1,176334.26,45136.0,0.0,1251626.46,2107778.11,0,12.080142348388629,1,1,0,1,50,0,0,-45136.0,856151.6499999999,131198.26,679817.3899999999,811015.6499999999,3.9067320985466147,0.14088409412501554,0,0,0,0,0,0,1,False,False,False,False,True,143009844491.169
1,161217.61,0.0,0.0,199733.0,5602234.95,0,11.990516549041338,1,1,0,1,27,0,0,0.0,5402501.95,161217.61,5241284.34,5402501.95,0.0,0.80716561609749,1,0,0,0,0,0,1,False,False,False,False,True,870978452399.3395
1,108443.61,0.0,0.0,246974.3,0.0,0,11.593994814697188,1,1,0,1,7,0,0,0.0,-246974.3,108443.61,355417.91,463861.51999999996,0.0,0.43908864201659853,1,1,0,0,0,0,1,False,False,False,False,True,50302817768.8872
1,75442.68,0.0,0.0,80469.0,500631.71,0,11.231141696605414,1,1,0,1,14,0,0,0.0,420162.71,75442.68,344720.03,420162.71,0.0,0.9375371882339782,1,0,0,0,0,0,1,False,False,False,False,True,31698200878.4628
1,55536.86,0.0,0.0,915902.37,3420103.09,0,10.924820229329839,1,1,0,1,32,0,0,0.0,2504200.7199999997,55536.86,2448663.86,2504200.7199999997,0.0,0.06063622261398887,1,0,0,0,0,0,1,False,False,False,False,True,139075444798.53918
1,438437.09,0.0,0.0,740675.45,6453430.91,0,12.990973894965824,1,1,0,1,39,0,0,0.0,5712755.46,438437.09,5274318.37,5712755.46,0.0,0.5919422467694859,1,0,0,0,0,0,1,False,False,False,False,True,2504683879764.0117
1,928722.69,0.0,0.0,1259119.8,971418.91,0,13.741566546214464,1,1,0,1,62,0,0,0.0,-287700.89,928722.69,1216423.58,2145146.27,0.0,0.7375967640251546,1,1,1,1,1,0,1,False,False,False,False,True,1992246014317.8662
1,1478772.04,0.0,0.0,1652668.12,22190.99,0,14.206723274880321,1,1,0,1,15,0,0,0.0,-1630477.1300000001,1478772.04,3109249.17,4588021.21,0.0,0.8947785838574777,1,1,1,1,1,0,1,False,False,False,False,True,6784637484274.969
1,2545478.01,0.0,0.0,12400000.0,19200000.0,0,14.74982940636635,1,1,0,1,52,0,0,0.0,6800000.0,2545478.01,4254521.99,6800000.0,0.0,0.20528048467741933,1,0,1,1,1,0,1,False,False,False,False,True,17309250467999.998
1,2061082.82,0.0,0.0,14900000.0,19200000.0,0,14.538742528623485,1,1,0,1,52,0,0,0.0,4300000.0,2061082.82,2238917.1799999997,4300000.0,0.0,0.13832770604026845,1,0,1,1,1,0,1,False,False,False,False,True,8862656126000.0
1,983479.66,0.0,0.0,3131440.16,22190.99,0,13.798853252154252,1,1,0,1,15,0,0,0.0,-3109249.17,983479.66,4092728.83,5076208.49,0.0,0.31406624739717204,1,1,1,1,1,0,1,False,False,False,False,True,4992347799834.313
1,635507.97,0.0,0.0,834457.23,1567434.81,0,13.362181484382212,1,1,0,1,19,0,0,0.0,732977.5800000001,635507.97,97469.6100000001,732977.5800000001,0.0,0.7615824360464826,1,0,0,0,0,0,1,False,False,False,False,True,465813093921.3126
1,848231.57,0.0,0.0,4114919.82,22190.99,0,13.650910134247916,1,1,0,1,15,0,0,0.0,-4092728.8299999996,848231.57,4940960.399999999,5789191.97,0.0,0.20613562526231677,1,1,1,1,1,0,1,False,False,False,False,True,4910575393744.492
1,739112.93,0.0,0.0,1141158.73,1254956.07,0,13.513207355842022,1,1,0,1,39,0,0,0.0,113797.34000000008,739112.93,625315.5900000001,1364428.52,0.0,0.6476863477178149,1,0,0,0,0,0,1,False,False,False,False,True,1008466761192.7637
1,324397.94,0.0,0.0,373058.79,2719172.89,0,12.689729333647156,1,1,0,1,36,0,0,0.0,2346114.1,324397.94,2021716.1600000001,2346114.1,0.0,0.8695625158704879,1,0,0,0,0,0,1,False,False,False,False,True,761074581044.954
1,982862.81,0.0,0.0,2187842.49,971418.91,0,13.798225844261438,1,1,0,1,62,0,0,0.0,-1216423.58,982862.81,2199286.39,3182149.2,0.0,0.449238377302015,1,1,1,1,1,0,1,False,False,False,False,True,3127616104551.2524
1,955855.0,0.0,0.0,1179112.54,6453430.91,0,13.770362553072998,1,1,0,1,39,0,0,0.0,5274318.37,955855.0,4318463.37,5274318.37,0.0,0.8106562924010629,1,0,1,1,1,0,1,False,False,False,False,True,5041483585556.351
1,179253.24,0.0,0.0,179614.1,46462.23,0,12.096560412296478,1,1,0,1,27,0,0,0.0,-133151.87,179253.24,312405.11,491658.35,0.0,0.9979909149671433,1,1,0,0,0,0,1,False,False,False,False,True,88131352210.55399
1,5446.88,666.0,0.0,0.0,0.0,0,8.602981821155044,1,1,0,1,1,0,1,-666.0,0.0,4780.88,5446.88,10227.76,8.178498498498499,0.0,0,1,0,0,0,1,1,False,False,False,True,False,55709381.3888
1,648.64,873.0,224.36,0.0,0.0,0,6.476418363306402,1,1,0,1,1,0,1,-648.64,0.0,0.0,648.64,648.64,0.7430011454753722,0.0,0,1,0,0,0,1,0,False,False,False,True,False,420733.84959999996
1,8494.71,11129.0,2634.29,0.0,0.0,0,9.04731660918917,1,1,0,1,1,0,1,-8494.71,0.0,0.0,8494.71,8494.71,0.7632949950579566,0.0,0,1,0,0,0,1,0,False,False,False,True,False,72160097.98409998
1,373068.26,20034.0,0.0,1427960.73,2107778.11,0,12.82951936503499,1,1,0,1,50,0,0,-20034.0,679817.3799999999,353034.26,306749.1199999999,659783.3799999999,18.621756014774885,0.26125946754852286,0,0,0,0,0,0,1,False,True,False,False,False,246144237553.51877
1,143236.26,0.0,143236.26,608932.17,97263.78,0,11.872257695194422,1,1,0,1,12,0,0,143236.26,-511668.39,286472.52,654904.65,941377.17,0.0,0.23522531253357826,1,1,0,0,0,0,0,True,False,False,False,False,134839345080.18422
1,228451.89,143236.26,371688.15,719678.38,1186556.81,0,12.339085297381963,1,1,0,1,41,0,0,228451.89,466878.43000000005,456903.78,238426.54000000004,695330.3200000001,1.594930571351137,0.3174360886039122,0,0,0,0,0,0,0,True,False,False,False,False,158849525778.3048
1,35902.49,371688.15,407590.65,49003.3,0.0,0,10.488589784236028,1,1,0,1,3,0,0,35902.5,-49003.3,71804.98999999999,84905.79000000001,156710.78,0.0965930444648289,0.7326545355108737,0,1,0,0,0,0,0,True,False,False,False,False,5626307211.842199
1,232953.64,407590.65,640544.28,1172672.27,1517262.16,0,12.358599035484007,1,1,0,1,29,0,0,232953.63,344589.8899999999,465907.27,111636.24999999977,577543.5199999998,0.5715382332739969,0.19865195584440656,0,0,0,0,0,0,0,True,False,False,False,False,134540865242.41277
1,65912.95,640544.28,706457.23,104198.26,24044.18,0,11.096105382458882,1,1,0,1,7,0,0,65912.94999999995,-80154.07999999999,131825.8999999999,146067.03,277892.92999999993,0.10290147310346756,0.6325724633021703,0,1,0,0,0,0,0,True,False,False,False,False,18316742800.443497
1,193492.68,706457.23,899949.91,1247284.13,55974.56,0,12.173000129419867,1,1,0,1,18,0,0,193492.68000000005,-1191309.5699999998,386985.3600000001,1384802.2499999998,1771787.6099999999,0.27389157019456084,0.1551311969310473,0,1,0,0,0,0,0,True,False,False,False,False,342827933049.69476
1,60836.64,899949.91,960786.56,143436.0,5203.54,0,11.015963955351308,1,1,0,1,4,0,0,60836.65000000002,-138232.46,121673.29000000004,199069.1,320742.39,0.06760002898383533,0.4241378733372375,0,1,0,0,0,0,0,True,False,False,False,False,19512889313.1696
1,62325.15,960786.56,1023111.71,1880271.66,1254956.07,0,11.04013635988619,1,1,0,1,39,0,0,62325.14999999991,-625315.5899999999,124650.29999999981,687640.7399999998,812291.0399999996,0.06486888201267095,0.0331468858069158,0,1,0,0,0,0,0,True,False,False,False,False,50626160911.655975
1,349640.51,1023111.71,1372752.22,360950.61,5602234.95,0,12.764663651412933,1,1,0,1,27,0,0,349640.51,5241284.34,699281.02,4891643.83,5590924.85,0.3417422619471338,0.9686657961320526,0,0,0,0,0,0,0,True,False,False,False,False,1954813815925.6733
1,135324.19,1372752.22,1508076.41,1356747.89,3461666.05,0,11.815435975691535,1,1,0,1,39,0,0,135324.18999999994,2104918.16,270648.3799999999,1969593.97,2240242.3499999996,0.0985787442398017,0.09974158868970123,0,0,0,0,0,0,0,True,False,False,False,False,303158981417.4465
1,380015.14,1508076.41,1888091.55,1336470.16,1178808.14,0,12.847969004484797,1,1,0,1,23,0,0,380015.14000000013,-157662.02000000002,760030.28,537677.1599999999,1297707.44,0.25198666160423533,0.28434240537027783,0,1,0,0,0,0,0,True,False,False,False,False,493148474490.6416
1,418688.27,1888091.55,2306779.82,956455.03,1178808.14,0,12.944884324738329,1,1,0,1,23,0,0,418688.2699999998,222353.10999999987,837376.5399999998,196335.16000000015,1033711.7,0.22175210201009585,0.43775008428781015,0,0,0,0,0,0,0,True,False,False,False,False,432802963351.759
1,311023.52,2306779.82,2617803.34,1477776.96,0.0,0,12.6476270304972,1,1,0,1,10,0,0,311023.52,-1477776.96,622047.04,1788800.48,2410847.52,0.13483017204476846,0.21046716007806754,0,1,0,0,0,0,0,True,False,False,False,False,749830281853.6704
1,151862.38,2617803.34,2769665.72,158858.48,0.0,0,11.930736579861822,1,1,0,1,3,0,0,151862.38000000035,-158858.48,303724.76000000024,310720.86,614445.6200000002,0.05801137834899393,0.9559601728532213,0,1,0,0,0,0,0,True,False,False,False,False,93311174233.77563
1,228710.05,2769665.72,2998375.78,743792.14,16997.22,0,12.340214695415593,1,1,0,1,18,0,0,228710.0599999996,-726794.92,457420.1099999994,955504.97,1412925.0799999994,0.08257677031147281,0.3074918887957057,0,1,0,0,0,0,0,True,False,False,False,False,323150165693.05383
1,220431.09,2998375.78,3218806.87,2897169.84,3940085.21,0,12.303344944573475,1,1,0,1,43,0,0,220431.09000000032,1042915.3700000001,440862.18000000017,822484.2800000003,1263346.4600000004,0.07351683250322946,0.07608497332693481,0,0,0,0,0,0,0,True,False,False,False,False,278480837225.44147
1,182861.45,3218806.87,3401668.32,192776.92,0.0,0,12.116489509856814,1,1,0,1,2,0,0,182861.44999999972,-192776.92,365722.8999999999,375638.37,741361.2699999999,0.05681032052724555,0.948565056439329,0,1,0,0,0,1,0,True,False,False,False,False,135566396806.04149
1,231881.5,3401668.32,3633549.82,894141.72,2415.16,0,12.353986056834225,1,1,0,1,9,0,0,231881.5,-891726.5599999999,463763.0,1123608.06,1587371.06,0.06816699283603288,0.25933416908451606,0,1,0,0,0,0,0,True,False,False,False,False,368081982449.39
1,38071.17,3633549.82,3671620.98,122487.0,54985.05,0,10.547238848014764,1,1,0,1,6,0,0,38071.16000000015,-67501.95,76142.33000000007,105573.11999999998,181715.45000000007,0.010477679373060034,0.31081804599671803,0,1,0,0,0,0,0,True,False,False,False,False,6918119788.576503
1,87117.29,3671620.98,3758738.27,501093.89,31469.78,0,11.375022129315035,1,1,0,1,9,0,0,87117.29000000004,-469624.11,174234.58000000007,556741.4,730975.9800000001,0.02372720127555214,0.17385422520318497,0,1,0,0,0,0,0,True,False,False,False,False,63680646432.69421
1,114271.72,3758738.27,3873009.99,3170705.3,971418.91,0,11.646343151130417,1,1,0,1,62,0,0,114271.7200000002,-2199286.3899999997,228543.4400000004,2313558.11,2542101.5500000003,0.030401616657389663,0.03603984261798156,0,1,0,0,0,0,0,True,False,False,False,False,290490316533.166
1,73199.1,3873009.99,3946209.08,401926.25,277515.05,0,11.20095206606869,1,1,0,1,15,0,0,73199.08999999985,-124411.20000000001,146398.18999999994,197610.3,344008.48999999993,0.018899796331276697,0.1821207248842294,0,1,0,0,0,0,0,True,False,False,False,False,25181111860.358997
1,764772.98,3946209.08,4710982.07,3056433.58,971418.91,0,13.54733561817404,1,1,0,1,62,0,0,764772.9900000002,-2085014.67,1529545.9700000007,2849787.65,4379333.620000001,0.19379940710085233,0.25021743806387575,0,1,0,0,0,0,0,True,False,False,False,False,3349196022981.5884
1,106847.36,4710982.07,4817829.42,335711.51,52415.15,0,11.579165912009943,1,1,0,1,9,0,0,106847.34999999963,-283296.36,213694.70999999996,390143.72,603838.4299999999,0.022680485387625345,0.3182713634096132,0,1,0,0,0,0,0,True,False,False,False,False,64518542112.04479
1,6287.28,4817829.42,4824116.71,11274.0,0.0,0,8.74644286237973,1,1,0,1,1,0,0,6287.290000000037,-11274.0,12574.570000000298,17561.28,30135.850000000297,0.0013050026167177999,0.557679616817456,0,1,0,0,0,1,0,True,False,False,False,False,189472526.98800185
1,24936.34,4824116.71,4849053.05,104408.0,42450.71,0,10.124121557571536,1,1,0,1,11,0,0,24936.33999999985,-61957.29,49872.6799999997,86893.63,136766.3099999997,0.00516909965057624,0.23883552984445636,0,1,0,0,0,0,0,True,False,False,False,False,3410451206.705393
1,55837.16,4849053.05,4904890.21,66800.82,10963.66,0,10.93021278560395,1,1,0,1,2,0,0,55837.16000000015,-55837.16,111674.3200000003,111674.32,223348.6400000003,0.011515064781565961,0.8358753679969796,0,1,0,0,0,1,0,True,False,False,False,False,12471153747.462418
1,63255.29,4904890.21,4968145.5,237735.3,0.0,0,11.054949848285593,1,1,0,1,7,0,0,63255.29000000004,-237735.3,126510.58000000007,300990.58999999997,427501.17000000004,0.012896372251316917,0.2660744533941741,0,1,0,0,0,0,0,True,False,False,False,False,27041710483.689304
1,104605.78,4968145.5,5072751.28,207302.14,92307.65,0,11.55796364686798,1,1,0,1,7,0,0,104605.78000000026,-114994.49000000002,209211.56000000052,219600.27000000005,428811.83000000054,0.02105529719288616,0.5046054034946286,0,1,0,0,0,0,0,True,False,False,False,False,44856195950.37746
1,154160.82,5072751.28,5226912.1,157376.0,0.0,0,11.94575810893449,1,1,0,1,10,0,0,154160.81999999937,-157376.0,308321.63999999966,311536.82,619858.4599999997,0.030389981982321828,0.9795700742171615,0,1,0,0,0,0,0,True,False,False,False,False,95557888477.53716
1,257348.03,5226912.1,5484260.13,2291660.6,971418.91,0,12.458188535887864,1,1,0,1,62,0,0,257348.03000000026,-1320241.69,514696.0600000005,1577589.7199999997,2092285.7800000003,0.049235193758089026,0.11229761946424352,0,1,0,0,0,0,0,True,False,False,False,False,538445623680.0135
1,201073.81,5484260.13,5685333.94,537766.76,1178808.14,0,12.211432306850774,1,1,0,1,23,0,0,201073.81000000052,641041.3799999999,402147.6200000001,439967.56999999983,842115.19,0.03666379880489002,0.37390524100076394,0,0,0,0,0,0,0,True,False,False,False,False,169327309712.1739
1,53560.68,5685333.94,5738894.62,172857.68,22233.65,0,10.888589166004746,1,1,0,1,9,0,0,53560.6799999997,-150624.03,107121.3599999994,204184.71,311306.06999999937,0.009420850308047164,0.3098542107009651,0,1,0,0,0,0,0,True,False,False,False,False,16673764797.327566
1,334234.39,5738894.62,6073129.01,358867.35,46462.23,0,12.719600784210833,1,1,0,1,27,0,0,334234.38999999966,-312405.12,668468.7799999993,646639.51,1315108.2899999993,0.05824020340697596,0.9313591498362837,0,1,0,0,0,0,0,True,False,False,False,False,439554417092.0929
1,227335.16,6073129.01,6300464.17,1817946.5,1254956.07,0,12.334185082097783,1,1,0,1,39,0,0,227335.16000000015,-562990.4299999999,454670.3200000003,790325.5899999999,1244995.9100000001,0.03743295418649439,0.12505052266389577,0,1,0,0,0,0,0,True,False,False,False,False,283031344399.1956
1,134426.08,6300464.17,6434890.26,228864.16,52415.15,0,11.808777174870425,1,1,0,1,9,0,0,134426.08999999985,-176449.01,268852.1699999999,310875.08999999997,579727.2599999999,0.021335901034097934,0.5873618656586509,0,1,0,0,0,0,0,True,False,False,False,False,77930463030.94078
1,2643.45,6434890.26,6437533.71,49974.0,1891.79,0,7.880218383161476,1,1,0,1,5,0,0,2643.4500000001863,-48082.21,5286.9000000003725,50725.659999999996,56012.56000000037,0.00041079954640904783,0.052896506183215265,0,1,0,0,0,0,0,True,False,False,False,False,148066401.73200098
1,134977.11,6437533.71,6572510.82,471814.89,424250.45,0,11.812867896124986,1,1,0,1,20,0,0,134977.11000000034,-47564.44,269954.22000000067,182541.55,452495.77000000066,0.02096720826336457,0.28608064912915315,0,1,0,0,0,0,0,True,False,False,False,False,61076571321.82478
1,25090.03,6572510.82,6597600.85,80148.6,0.0,0,10.130265690729885,1,1,0,1,3,0,0,25090.02999999933,-80148.6,50180.05999999959,105238.63,155418.6899999996,0.0038174193526850668,0.3130438959632482,0,1,0,0,0,0,0,True,False,False,False,False,3899459594.66069
1,147388.67,6597600.85,6744989.53,184486.01,64106.18,0,11.90083517487043,1,1,0,1,4,0,0,147388.68000000063,-120379.83000000002,294777.35000000056,267768.50000000006,562545.8500000006,0.022339737330426716,0.7989151589326475,0,1,0,0,0,0,0,True,False,False,False,False,82912884645.51959
1,217615.09,6744989.53,6962604.61,971439.24,3420103.09,0,12.29048773424498,1,1,0,1,32,0,0,217615.08000000007,2448663.8499999996,435230.1699999999,2231048.76,2666278.9299999997,0.032263221318892095,0.22401307363289133,0,0,0,0,0,0,0,True,False,False,False,False,580222529317.0536
